ano,ndvi_i_invierno,ndvi_i_primavera,ndvi_i_verano,ndvi_i_otono,iv_malla_modi_id,nie_malla_modi_id,poblacion,grupo_poblacion
2004,3.32,3.63,3.75,3.14,223546,1762415,7,C
2005,2.94,3.61,3.77,2.96,223546,1762415,7,C
2006,3.40,3.08,3.97,2.94,223546,1762415,7,C
2007,3.46,3.52,4.14,3.06,223546,1762415,7,C
2008,3.07,3.63,3.42,3.11,223546,1762415,7,C
2009,4.03,3.54,4.36,3.44,223546,1762415,7,C
2010,3.19,3.87,4.22,3.39,223546,1762415,7,C
2011,3.71,3.66,3.98,3.17,223546,1762415,7,C
2012,3.46,3.73,4.16,3.30,223546,1762415,7,C
2000,2.94,3.33,3.00,2.79,223547,1762415,7,C
2001,3.12,3.56,3.30,1.80,223547,1762415,7,C
2002,2.01,3.60,4.11,2.85,223547,1762415,7,C
2003,3.10,3.47,4.04,2.94,223547,1762415,7,C
2004,3.01,3.44,3.72,3.00,223547,1762415,7,C
2005,2.61,3.51,3.81,2.92,223547,1762415,7,C
2006,2.97,2.92,4.09,2.80,223547,1762415,7,C
2007,3.08,3.41,4.10,2.97,223547,1762415,7,C
2008,2.62,3.37,3.38,3.03,223547,1762415,7,C
2009,3.29,3.42,4.24,3.12,223547,1762415,7,C
2010,2.87,3.72,4.25,3.17,223547,1762415,7,C
2011,3.08,3.51,4.10,2.96,223547,1762415,7,C
2012,3.02,3.51,4.21,3.21,223547,1762415,7,C
2000,2.88,3.23,2.99,2.67,223548,1762416,7,C
2001,2.95,3.46,3.00,1.67,223548,1762416,7,C
2002,1.90,3.55,3.70,2.67,223548,1762416,7,C
2003,2.94,3.40,3.91,2.75,223548,1762416,7,C
2004,2.69,3.30,3.35,2.73,223548,1762416,7,C
2005,2.56,3.46,3.42,2.66,223548,1762416,7,C
2006,2.91,2.91,3.69,2.54,223548,1762416,7,C
2007,2.96,3.37,3.85,2.77,223548,1762416,7,C
2008,2.54,3.36,3.19,2.67,223548,1762416,7,C
2009,3.14,3.34,4.01,2.98,223548,1762416,7,C
2010,2.91,3.56,4.03,2.89,223548,1762416,7,C
2011,2.80,3.25,3.95,2.81,223548,1762416,7,C
2012,3.00,3.59,4.04,3.06,223548,1762416,7,C
2000,2.80,3.05,2.34,2.39,223549,1762416,7,C
2001,3.00,3.33,2.59,1.52,223549,1762416,7,C
2002,1.90,3.29,3.09,2.43,223549,1762416,7,C
2003,3.09,3.34,3.15,2.58,223549,1762416,7,C
2004,2.78,3.09,2.95,2.44,223549,1762416,7,C
2005,2.73,3.26,2.99,2.55,223549,1762416,7,C
2006,3.12,2.83,3.13,2.56,223549,1762416,7,C
2007,3.08,3.31,3.11,2.57,223549,1762416,7,C
2008,2.27,3.24,2.86,2.48,223549,1762416,7,C
2009,3.03,3.11,3.58,2.55,223549,1762416,7,C
2010,2.94,3.49,3.26,2.61,223549,1762416,7,C
2011,2.83,3.13,3.19,2.48,223549,1762416,7,C
2012,3.13,3.47,3.59,2.77,223549,1762416,7,C
2000,2.92,3.02,2.30,2.30,223550,1762417,7,C
2001,3.11,3.44,2.49,1.59,223550,1762417,7,C
2002,1.94,3.33,2.91,2.42,223550,1762417,7,C
2003,3.22,3.49,3.05,2.69,223550,1762417,7,C
2004,2.76,3.05,2.77,2.46,223550,1762417,7,C
2005,2.84,3.42,2.81,2.55,223550,1762417,7,C
2006,3.24,2.85,2.94,2.55,223550,1762417,7,C
2007,3.19,3.28,2.86,2.66,223550,1762417,7,C
2008,2.48,3.10,2.45,2.43,223550,1762417,7,C
2009,3.11,3.18,3.26,2.46,223550,1762417,7,C
2010,3.08,3.38,3.12,2.57,223550,1762417,7,C
2011,2.96,3.08,2.90,2.42,223550,1762417,7,C
2012,3.24,3.59,3.19,2.73,223550,1762417,7,C
2000,3.04,3.21,2.34,2.39,223551,1762417,7,C
2001,3.27,3.64,2.34,1.80,223551,1762417,7,C
2002,1.94,3.37,2.97,2.51,223551,1762417,7,C
2003,3.32,3.75,3.09,2.78,223551,1762417,7,C
2004,2.60,3.11,2.77,2.53,223551,1762417,7,C
2005,2.84,3.63,2.84,2.52,223551,1762417,7,C
2006,3.27,3.00,2.87,2.70,223551,1762417,7,C
2007,3.14,3.59,2.85,2.61,223551,1762417,7,C
2008,2.33,3.12,2.36,2.58,223551,1762417,7,C
2009,3.17,3.24,3.14,2.49,223551,1762417,7,C
2010,3.14,3.62,3.00,2.66,223551,1762417,7,C
2011,2.95,3.15,2.85,2.32,223551,1762417,7,C
2012,3.22,3.68,3.00,2.82,223551,1762417,7,C
2000,3.13,3.34,2.24,2.35,223552,1762418,7,C
2001,3.56,3.98,2.39,1.88,223552,1762418,7,C
2002,2.00,3.77,2.93,2.59,223552,1762418,7,C
2003,3.40,3.82,3.06,2.86,223552,1762418,7,C
2004,2.62,3.24,2.71,2.46,223552,1762418,7,C
2005,3.10,3.78,2.86,2.62,223552,1762418,7,C
2006,3.41,2.97,2.91,2.66,223552,1762418,7,C
2007,3.32,3.86,2.96,2.79,223552,1762418,7,C
2008,2.40,3.36,2.38,2.85,223552,1762418,7,C
2009,3.19,3.58,3.10,2.49,223552,1762418,7,C
2010,3.31,3.80,3.02,2.80,223552,1762418,7,C
2011,2.84,3.32,2.90,2.40,223552,1762418,7,C
2012,3.39,3.84,3.02,2.84,223552,1762418,7,C
2000,3.57,3.72,2.21,2.48,223553,1762418,7,C
2001,3.89,4.17,2.34,2.05,223553,1762418,7,C
2002,2.11,3.84,2.87,2.64,223553,1762418,7,C
2003,3.63,4.07,3.03,2.98,223553,1762418,7,C
2004,2.88,3.29,2.62,2.44,223553,1762418,7,C
2005,3.44,3.95,2.73,2.65,223553,1762418,7,C
2006,3.50,3.18,2.78,2.87,223553,1762418,7,C
2007,3.52,3.95,2.84,2.96,223553,1762418,7,C
2008,2.77,3.36,2.37,2.88,223553,1762418,7,C
2009,3.32,3.72,3.11,2.47,223553,1762418,7,C
2010,3.56,3.96,2.94,2.98,223553,1762418,7,C
2011,2.95,3.28,2.76,2.36,223553,1762418,7,C
2012,3.65,3.92,2.96,3.09,223553,1762418,7,C
2000,3.75,3.86,2.12,2.66,223554,1762419,7,C
2001,4.09,4.22,2.27,2.12,223554,1762419,7,C
2002,2.40,4.03,2.83,2.74,223554,1762419,7,C
2003,3.81,4.26,2.89,3.28,223554,1762419,7,C
2004,3.12,3.30,2.61,2.50,223554,1762419,7,C
2005,3.63,4.00,2.66,2.74,223554,1762419,7,C
2006,3.60,3.22,2.74,3.05,223554,1762419,7,C
2007,3.64,4.12,2.77,3.11,223554,1762419,7,C
2008,3.31,3.58,2.27,3.16,223554,1762419,7,C
2009,3.44,3.82,3.09,2.55,223554,1762419,7,C
2010,3.68,4.15,2.92,3.11,223554,1762419,7,C
2011,3.02,3.44,2.63,2.57,223554,1762419,7,C
2012,3.76,4.19,2.95,3.17,223554,1762419,7,C
2000,3.82,3.91,2.45,2.65,223555,1762419,7,C
2001,4.10,4.21,2.41,2.15,223555,1762419,7,C
2002,2.38,4.06,3.04,2.76,223555,1762419,7,C
2003,3.97,4.12,3.10,3.27,223555,1762419,7,C
2004,3.23,3.41,2.78,2.56,223555,1762419,7,C
2005,3.45,4.01,2.72,2.79,223555,1762419,7,C
2006,3.59,3.17,2.84,3.06,223555,1762419,7,C
2007,3.54,4.12,3.06,3.05,223555,1762419,7,C
2008,3.15,3.82,2.32,3.19,223555,1762419,7,C
2009,3.43,3.73,3.29,2.63,223555,1762419,7,C
2010,3.81,4.11,3.12,3.20,223555,1762419,7,C
2011,3.23,3.65,2.89,2.72,223555,1762419,7,C
2012,3.87,4.27,3.00,3.26,223555,1762419,7,C
2000,3.58,3.83,2.50,2.88,223556,1762420,7,C
2001,3.97,4.23,2.69,2.06,223556,1762420,7,C
2002,2.28,4.09,3.36,2.90,223556,1762420,7,C
2003,3.63,3.91,3.39,3.16,223556,1762420,7,C
2004,3.10,3.63,3.14,2.82,223556,1762420,7,C
2005,3.21,4.02,3.06,2.78,223556,1762420,7,C
2006,3.54,3.27,3.13,2.90,223556,1762420,7,C
2007,3.44,4.03,3.08,2.96,223556,1762420,7,C
2008,3.36,3.68,2.78,3.05,223556,1762420,7,C
2009,3.37,3.70,3.62,2.75,223556,1762420,7,C
2010,3.53,4.09,3.26,3.08,223556,1762420,7,C
2011,3.22,3.71,2.99,2.79,223556,1762420,7,C
2012,3.65,4.00,3.54,3.11,223556,1762420,7,C
2000,3.47,3.98,3.01,2.82,223557,1762420,7,C
2001,3.73,4.12,2.88,2.02,223557,1762420,7,C
2002,2.17,4.05,3.71,2.90,223557,1762420,7,C
2003,3.62,3.92,3.84,3.18,223557,1762420,7,C
2004,3.12,3.79,3.47,2.93,223557,1762420,7,C
2005,3.13,4.08,3.35,3.04,223557,1762420,7,C
2006,3.53,3.40,3.41,3.01,223557,1762420,7,C
2007,3.51,4.00,3.60,2.99,223557,1762420,7,C
2008,3.40,3.92,3.01,3.02,223557,1762420,7,C
2009,3.30,3.67,3.79,2.96,223557,1762420,7,C
2010,3.50,4.07,3.68,3.15,223557,1762420,7,C
2011,3.14,3.57,3.36,2.85,223557,1762420,7,C
2012,3.43,4.19,3.64,3.18,223557,1762420,7,C
2000,3.54,4.15,3.00,2.97,223558,1762421,7,C
2001,3.89,4.14,3.09,2.11,223558,1762421,7,C
2002,2.21,4.32,3.87,3.08,223558,1762421,7,C
2003,3.62,4.17,3.99,3.14,223558,1762421,7,C
2004,3.20,3.87,3.85,3.01,223558,1762421,7,C
2005,3.32,4.26,3.76,3.16,223558,1762421,7,C
2006,3.53,3.38,3.60,3.19,223558,1762421,7,C
2007,3.57,4.21,3.84,3.21,223558,1762421,7,C
2008,3.49,4.01,3.19,3.31,223558,1762421,7,C
2009,3.29,3.81,3.84,3.05,223558,1762421,7,C
2010,3.57,4.24,3.73,3.23,223558,1762421,7,C
2011,3.30,3.71,3.52,2.87,223558,1762421,7,C
2012,3.49,4.21,3.74,3.21,223558,1762421,7,C
2000,3.92,4.24,3.41,3.40,222864,1762413,7,C
2000,3.92,4.24,3.41,3.40,222864,1762413,7,C
2001,4.09,4.27,3.58,2.10,222864,1762413,7,C
2001,4.09,4.27,3.58,2.10,222864,1762413,7,C
2002,2.54,4.43,4.37,3.34,222864,1762413,7,C
2002,2.54,4.43,4.37,3.34,222864,1762413,7,C
2003,4.00,4.32,4.41,3.41,222864,1762413,7,C
2003,4.00,4.32,4.41,3.41,222864,1762413,7,C
2004,3.84,3.90,4.00,3.35,222864,1762413,7,C
2004,3.84,3.90,4.00,3.35,222864,1762413,7,C
2005,3.68,4.20,4.08,3.23,222864,1762413,7,C
2005,3.68,4.20,4.08,3.23,222864,1762413,7,C
2006,3.78,3.42,3.95,3.32,222864,1762413,7,C
2006,3.78,3.42,3.95,3.32,222864,1762413,7,C
2007,3.90,4.04,4.06,3.27,222864,1762413,7,C
2007,3.90,4.04,4.06,3.27,222864,1762413,7,C
2008,3.68,3.95,3.44,3.30,222864,1762413,7,C
2008,3.68,3.95,3.44,3.30,222864,1762413,7,C
2009,3.73,4.14,4.43,3.44,222864,1762413,7,C
2009,3.73,4.14,4.43,3.44,222864,1762413,7,C
2010,3.90,4.37,4.38,3.51,222864,1762413,7,C
2010,3.90,4.37,4.38,3.51,222864,1762413,7,C
2011,3.91,4.02,4.04,3.42,222864,1762413,7,C
2011,3.91,4.02,4.04,3.42,222864,1762413,7,C
2012,4.09,4.31,4.16,3.43,222864,1762413,7,C
2012,4.09,4.31,4.16,3.43,222864,1762413,7,C
2000,3.93,4.08,3.36,3.33,222865,1762414,7,C
2001,4.13,4.20,3.60,2.15,222865,1762414,7,C
2002,2.64,4.17,4.37,3.43,222865,1762414,7,C
2003,4.30,4.18,4.47,3.59,222865,1762414,7,C
2004,3.80,3.89,4.01,3.49,222865,1762414,7,C
2005,3.70,4.11,4.04,3.39,222865,1762414,7,C
2006,3.96,3.34,4.15,3.37,222865,1762414,7,C
2007,4.01,3.98,4.25,3.52,222865,1762414,7,C
2008,3.69,3.96,3.53,3.40,222865,1762414,7,C
2009,4.08,4.04,4.64,3.41,222865,1762414,7,C
2010,4.03,4.25,4.41,3.62,222865,1762414,7,C
2011,4.02,3.83,4.02,3.51,222865,1762414,7,C
2012,3.82,4.05,4.20,3.43,222865,1762414,7,C
2000,3.55,3.95,3.43,3.01,222866,1762414,7,C
2001,3.99,3.76,3.64,1.93,222866,1762414,7,C
2002,2.52,4.08,4.35,3.21,222866,1762414,7,C
2003,4.15,3.70,4.31,3.38,222866,1762414,7,C
2004,3.71,3.86,3.97,3.27,222866,1762414,7,C
2005,3.34,3.75,4.11,3.23,222866,1762414,7,C
2006,3.58,3.29,4.20,3.23,222866,1762414,7,C
2007,3.98,3.86,4.24,3.47,222866,1762414,7,C
2008,3.01,3.94,3.48,3.35,222866,1762414,7,C
2009,4.15,3.87,4.50,3.54,222866,1762414,7,C
2010,3.84,4.08,4.39,3.51,222866,1762414,7,C
2011,3.87,3.79,4.02,3.31,222866,1762414,7,C
2012,3.63,4.03,4.21,3.48,222866,1762414,7,C
2000,3.19,3.56,3.26,2.88,222867,1762415,7,C
2001,3.26,3.62,3.26,1.85,222867,1762415,7,C
2002,2.06,3.55,4.19,2.87,222867,1762415,7,C
2003,3.31,3.39,4.09,2.94,222867,1762415,7,C
2004,3.13,3.62,3.81,3.14,222867,1762415,7,C
2005,2.75,3.63,3.81,3.05,222867,1762415,7,C
2006,3.25,3.11,3.94,2.86,222867,1762415,7,C
2007,3.29,3.56,4.12,3.08,222867,1762415,7,C
2008,2.64,3.49,3.43,3.03,222867,1762415,7,C
2009,3.67,3.60,4.45,3.23,222867,1762415,7,C
2010,2.98,3.75,4.24,3.22,222867,1762415,7,C
2011,3.42,3.55,4.05,3.29,222867,1762415,7,C
2012,3.39,3.74,4.15,3.26,222867,1762415,7,C
2000,2.95,3.46,2.95,2.85,222868,1762415,7,C
2001,3.19,3.70,3.29,1.81,222868,1762415,7,C
2002,2.03,3.73,4.03,2.76,222868,1762415,7,C
2003,3.15,3.52,4.12,2.92,222868,1762415,7,C
2004,2.90,3.48,3.77,3.02,222868,1762415,7,C
2005,2.54,3.53,3.84,2.90,222868,1762415,7,C
2006,3.01,2.94,4.00,2.72,222868,1762415,7,C
2007,3.05,3.41,4.16,2.88,222868,1762415,7,C
2008,2.55,3.39,3.44,2.98,222868,1762415,7,C
2009,3.18,3.41,4.32,3.04,222868,1762415,7,C
2010,2.80,3.65,4.21,3.21,222868,1762415,7,C
2011,2.98,3.49,4.03,3.08,222868,1762415,7,C
2012,3.20,3.66,4.20,3.18,222868,1762415,7,C
2000,2.90,3.45,2.90,2.54,222869,1762416,7,C
2001,3.13,3.51,2.87,1.63,222869,1762416,7,C
2002,1.99,3.51,3.69,2.53,222869,1762416,7,C
2003,3.06,3.51,3.80,2.65,222869,1762416,7,C
2004,2.71,3.33,3.34,2.65,222869,1762416,7,C
2005,2.55,3.46,3.43,2.62,222869,1762416,7,C
2006,3.04,3.01,3.46,2.60,222869,1762416,7,C
2007,2.99,3.42,3.64,2.69,222869,1762416,7,C
2008,2.43,3.33,3.00,2.52,222869,1762416,7,C
2009,3.10,3.38,3.99,2.81,222869,1762416,7,C
2010,2.95,3.50,3.85,2.71,222869,1762416,7,C
2011,2.87,3.19,3.76,2.75,222869,1762416,7,C
2012,3.12,3.52,3.70,2.89,222869,1762416,7,C
2000,2.66,3.03,2.26,2.35,222870,1762416,7,C
2001,3.04,3.30,2.62,1.53,222870,1762416,7,C
2002,1.92,3.51,3.11,2.38,222870,1762416,7,C
2003,3.09,3.41,3.19,2.46,222870,1762416,7,C
2004,2.68,3.12,2.92,2.46,222870,1762416,7,C
2005,2.57,3.40,2.99,2.42,222870,1762416,7,C
2006,3.09,2.84,3.15,2.43,222870,1762416,7,C
2007,3.06,3.32,2.84,2.46,222870,1762416,7,C
2008,2.27,3.10,2.71,2.31,222870,1762416,7,C
2009,3.05,3.08,3.44,2.63,222870,1762416,7,C
2010,2.97,3.51,3.14,2.63,222870,1762416,7,C
2011,2.82,3.07,2.98,2.36,222870,1762416,7,C
2012,3.16,3.46,3.45,2.70,222870,1762416,7,C
2000,2.67,2.99,2.26,2.28,222871,1762417,7,C
2001,3.08,3.45,2.34,1.58,222871,1762417,7,C
2002,1.90,3.29,2.90,2.41,222871,1762417,7,C
2003,3.12,3.54,3.17,2.48,222871,1762417,7,C
2004,2.62,3.02,2.75,2.44,222871,1762417,7,C
2005,2.69,3.37,2.83,2.49,222871,1762417,7,C
2006,3.25,2.75,2.95,2.49,222871,1762417,7,C
2007,3.18,3.10,2.80,2.62,222871,1762417,7,C
2008,2.31,3.01,2.43,2.41,222871,1762417,7,C
2009,3.07,3.16,3.20,2.55,222871,1762417,7,C
2010,3.02,3.34,3.01,2.61,222871,1762417,7,C
2011,2.89,3.09,2.86,2.36,222871,1762417,7,C
2012,3.21,3.61,3.04,2.77,222871,1762417,7,C
2000,2.82,3.05,2.22,2.28,222872,1762417,7,C
2001,3.23,3.55,2.34,1.69,222872,1762417,7,C
2002,1.97,3.30,2.83,2.45,222872,1762417,7,C
2003,3.25,3.55,2.97,2.61,222872,1762417,7,C
2004,2.64,3.12,2.66,2.41,222872,1762417,7,C
2005,2.69,3.43,2.80,2.53,222872,1762417,7,C
2006,3.23,2.88,2.84,2.54,222872,1762417,7,C
2007,3.13,3.24,2.88,2.56,222872,1762417,7,C
2008,2.38,3.08,2.43,2.55,222872,1762417,7,C
2009,3.08,3.22,3.14,2.47,222872,1762417,7,C
2010,3.08,3.46,2.92,2.60,222872,1762417,7,C
2011,2.88,3.10,2.83,2.39,222872,1762417,7,C
2012,3.31,3.54,3.05,2.80,222872,1762417,7,C
2000,2.88,3.22,2.15,2.31,222873,1762418,7,C
2001,3.37,3.83,2.19,1.77,222873,1762418,7,C
2002,1.96,3.36,2.77,2.53,222873,1762418,7,C
2003,3.29,3.67,2.94,2.80,222873,1762418,7,C
2004,2.52,3.15,2.67,2.31,222873,1762418,7,C
2005,2.92,3.61,2.69,2.45,222873,1762418,7,C
2006,3.33,2.91,2.74,2.61,222873,1762418,7,C
2007,3.21,3.67,2.85,2.70,222873,1762418,7,C
2008,2.44,3.33,2.31,2.57,222873,1762418,7,C
2009,3.19,3.34,3.05,2.49,222873,1762418,7,C
2010,3.12,3.61,2.88,2.71,222873,1762418,7,C
2011,2.75,3.07,2.77,2.22,222873,1762418,7,C
2012,3.36,3.72,2.90,2.76,222873,1762418,7,C
2000,3.50,3.44,2.12,2.44,222874,1762418,7,C
2001,3.96,4.02,2.12,1.95,222874,1762418,7,C
2002,2.12,3.78,2.69,2.64,222874,1762418,7,C
2003,3.55,4.13,2.82,2.90,222874,1762418,7,C
2004,2.81,3.32,2.59,2.33,222874,1762418,7,C
2005,3.44,3.86,2.65,2.71,222874,1762418,7,C
2006,3.41,3.07,2.71,2.86,222874,1762418,7,C
2007,3.43,3.91,2.74,3.00,222874,1762418,7,C
2008,2.73,3.37,2.21,2.90,222874,1762418,7,C
2009,3.32,3.63,2.94,2.42,222874,1762418,7,C
2010,3.40,3.97,2.82,3.00,222874,1762418,7,C
2011,2.81,3.18,2.60,2.30,222874,1762418,7,C
2012,3.58,3.95,2.76,2.94,222874,1762418,7,C
2000,3.86,3.96,2.20,2.70,222875,1762419,7,C
2001,4.12,4.30,2.26,2.17,222875,1762419,7,C
2002,2.35,4.10,2.83,2.96,222875,1762419,7,C
2003,3.88,4.33,3.00,3.20,222875,1762419,7,C
2004,3.10,3.49,2.78,2.57,222875,1762419,7,C
2005,3.73,3.99,2.65,2.80,222875,1762419,7,C
2006,3.63,3.21,2.77,3.01,222875,1762419,7,C
2007,3.61,4.04,2.77,3.08,222875,1762419,7,C
2008,3.31,3.71,2.35,3.18,222875,1762419,7,C
2009,3.40,3.82,3.11,2.52,222875,1762419,7,C
2010,3.58,4.18,2.99,3.14,222875,1762419,7,C
2011,3.05,3.50,2.62,2.53,222875,1762419,7,C
2012,3.82,4.27,3.11,3.20,222875,1762419,7,C
2000,3.90,4.00,2.53,2.83,222876,1762419,7,C
2001,4.10,4.26,2.71,2.19,222876,1762419,7,C
2002,2.48,4.25,3.26,3.05,222876,1762419,7,C
2003,3.99,4.40,3.59,3.34,222876,1762419,7,C
2004,3.29,3.61,3.24,2.89,222876,1762419,7,C
2005,3.61,4.02,2.94,2.92,222876,1762419,7,C
2006,3.67,3.21,3.20,3.07,222876,1762419,7,C
2007,3.63,4.19,3.06,3.12,222876,1762419,7,C
2008,3.26,3.77,2.60,3.24,222876,1762419,7,C
2009,3.48,3.89,3.46,2.90,222876,1762419,7,C
2010,3.79,4.28,3.39,3.24,222876,1762419,7,C
2011,3.25,3.68,2.95,2.75,222876,1762419,7,C
2012,3.82,4.34,3.54,3.35,222876,1762419,7,C
2000,3.78,4.05,2.92,3.10,222877,1762420,7,C
2001,3.98,4.24,2.95,2.16,222877,1762420,7,C
2002,2.44,4.19,3.72,3.13,222877,1762420,7,C
2003,3.81,4.25,3.98,3.31,222877,1762420,7,C
2004,3.42,3.73,3.50,3.02,222877,1762420,7,C
2005,3.34,4.20,3.21,2.85,222877,1762420,7,C
2006,3.55,3.28,3.30,3.01,222877,1762420,7,C
2007,3.51,4.10,3.44,3.08,222877,1762420,7,C
2008,3.40,3.82,2.88,3.30,222877,1762420,7,C
2009,3.39,3.90,3.76,3.14,222877,1762420,7,C
2010,3.53,4.20,3.78,3.28,222877,1762420,7,C
2011,3.27,3.75,3.31,2.94,222877,1762420,7,C
2012,3.61,4.29,3.73,3.27,222877,1762420,7,C
2000,3.64,4.00,3.03,3.09,222878,1762420,7,C
2001,3.82,4.27,3.12,2.07,222878,1762420,7,C
2002,2.31,4.15,3.83,3.27,222878,1762420,7,C
2003,3.68,4.18,4.07,3.25,222878,1762420,7,C
2004,3.31,3.94,3.66,3.14,222878,1762420,7,C
2005,3.25,4.19,3.45,3.13,222878,1762420,7,C
2006,3.48,3.41,3.53,3.24,222878,1762420,7,C
2007,3.53,4.04,3.63,3.03,222878,1762420,7,C
2008,3.47,3.94,3.10,3.27,222878,1762420,7,C
2009,3.30,3.94,3.93,3.19,222878,1762420,7,C
2010,3.42,4.19,3.93,3.28,222878,1762420,7,C
2011,3.14,3.69,3.65,3.08,222878,1762420,7,C
2012,3.49,4.39,3.89,3.35,222878,1762420,7,C
2000,3.56,4.06,3.03,3.13,222879,1762421,7,C
2001,3.80,4.14,3.11,2.09,222879,1762421,7,C
2002,2.33,4.34,4.01,3.18,222879,1762421,7,C
2003,3.66,4.22,4.16,3.23,222879,1762421,7,C
2004,3.32,3.89,3.80,3.12,222879,1762421,7,C
2005,3.34,4.17,3.92,3.28,222879,1762421,7,C
2006,3.51,3.39,3.83,3.27,222879,1762421,7,C
2007,3.68,4.00,3.98,3.32,222879,1762421,7,C
2008,3.51,3.93,3.18,3.34,222879,1762421,7,C
2009,3.37,3.91,3.97,3.17,222879,1762421,7,C
2010,3.40,4.23,3.90,3.25,222879,1762421,7,C
2011,3.20,3.76,3.72,3.08,222879,1762421,7,C
2012,3.50,4.27,3.96,3.34,222879,1762421,7,C
2000,3.64,4.12,2.90,3.03,222880,1762421,7,C
2001,3.73,4.23,3.05,2.06,222880,1762421,7,C
2002,2.34,4.24,3.85,2.99,222880,1762421,7,C
2003,3.64,4.26,3.96,3.17,222880,1762421,7,C
2004,3.13,3.80,3.71,3.19,222880,1762421,7,C
2005,3.38,4.32,3.80,3.05,222880,1762421,7,C
2006,3.50,3.38,3.71,3.18,222880,1762421,7,C
2007,3.62,4.03,3.84,3.20,222880,1762421,7,C
2008,3.54,4.03,3.22,3.31,222880,1762421,7,C
2009,3.21,3.99,3.99,2.89,222880,1762421,7,C
2010,3.37,4.23,3.81,3.10,222880,1762421,7,C
2011,3.14,3.75,3.50,3.10,222880,1762421,7,C
2012,3.67,4.11,3.94,3.27,222880,1762421,7,C
2000,3.48,3.91,3.37,3.32,222187,1760012,7,C
2001,3.70,4.01,3.54,1.99,222187,1760012,7,C
2002,2.39,4.12,4.52,3.25,222187,1760012,7,C
2003,3.61,3.76,4.47,3.29,222187,1760012,7,C
2004,3.28,3.64,4.25,3.33,222187,1760012,7,C
2005,2.87,3.65,4.32,3.20,222187,1760012,7,C
2006,3.37,3.26,4.41,3.11,222187,1760012,7,C
2007,3.45,3.94,4.40,3.26,222187,1760012,7,C
2008,2.90,3.66,3.68,3.31,222187,1760012,7,C
2009,3.71,3.88,4.66,3.38,222187,1760012,7,C
2010,3.21,4.04,4.53,3.55,222187,1760012,7,C
2011,3.39,3.79,4.26,3.29,222187,1760012,7,C
2012,3.57,4.04,4.40,3.36,222187,1760012,7,C
2000,3.06,3.57,3.32,2.95,222188,1760013,7,C
2001,3.31,3.81,3.53,1.92,222188,1760013,7,C
2002,2.15,3.78,4.39,2.96,222188,1760013,7,C
2003,3.32,3.54,4.27,3.08,222188,1760013,7,C
2004,3.19,3.57,3.89,3.23,222188,1760013,7,C
2005,2.70,3.54,3.97,3.08,222188,1760013,7,C
2006,3.21,3.19,4.19,2.94,222188,1760013,7,C
2007,3.23,3.69,4.27,3.07,222188,1760013,7,C
2008,2.60,3.47,3.53,3.04,222188,1760013,7,C
2009,3.53,3.65,4.51,3.31,222188,1760013,7,C
2010,3.09,3.85,4.37,3.36,222188,1760013,7,C
2011,3.27,3.57,4.12,3.13,222188,1760013,7,C
2012,3.41,3.82,4.24,3.28,222188,1760013,7,C
2000,2.93,3.40,2.84,2.75,222189,1760013,7,C
2001,3.04,3.68,3.31,1.78,222189,1760013,7,C
2002,2.03,3.68,4.01,2.71,222189,1760013,7,C
2003,3.16,3.43,4.04,2.63,222189,1760013,7,C
2004,2.78,3.40,3.70,2.89,222189,1760013,7,C
2005,2.42,3.52,3.78,2.86,222189,1760013,7,C
2006,2.99,3.03,3.88,2.65,222189,1760013,7,C
2007,3.00,3.31,4.01,2.79,222189,1760013,7,C
2008,2.67,3.34,3.17,2.76,222189,1760013,7,C
2009,3.20,3.48,4.34,3.01,222189,1760013,7,C
2010,2.68,3.63,4.27,3.12,222189,1760013,7,C
2011,3.06,3.42,3.98,3.03,222189,1760013,7,C
2012,3.26,3.67,4.09,2.96,222189,1760013,7,C
2000,2.75,3.33,2.63,2.41,222190,1760014,7,C
2001,2.98,3.38,2.96,1.55,222190,1760014,7,C
2002,1.96,3.50,3.59,2.50,222190,1760014,7,C
2003,3.05,3.36,3.69,2.52,222190,1760014,7,C
2004,2.69,3.14,3.27,2.51,222190,1760014,7,C
2005,2.48,3.42,3.25,2.49,222190,1760014,7,C
2006,3.08,2.93,3.30,2.54,222190,1760014,7,C
2007,3.04,3.35,3.46,2.50,222190,1760014,7,C
2008,2.42,3.20,2.87,2.41,222190,1760014,7,C
2009,2.82,3.35,3.82,2.74,222190,1760014,7,C
2010,2.89,3.48,3.85,2.87,222190,1760014,7,C
2011,2.86,3.19,3.41,2.58,222190,1760014,7,C
2012,3.22,3.55,3.48,2.83,222190,1760014,7,C
2000,2.67,3.07,2.31,2.33,222191,1760014,7,C
2001,2.99,3.32,2.43,1.57,222191,1760014,7,C
2002,2.01,3.42,3.10,2.47,222191,1760014,7,C
2003,3.14,3.53,3.18,2.59,222191,1760014,7,C
2004,2.85,3.07,2.84,2.52,222191,1760014,7,C
2005,2.66,3.41,2.99,2.57,222191,1760014,7,C
2006,3.26,2.85,3.05,2.61,222191,1760014,7,C
2007,3.24,3.27,2.94,2.65,222191,1760014,7,C
2008,2.18,3.12,2.54,2.23,222191,1760014,7,C
2009,2.87,3.12,3.42,2.52,222191,1760014,7,C
2010,3.09,3.38,3.06,2.69,222191,1760014,7,C
2011,2.96,3.06,2.93,2.55,222191,1760014,7,C
